decadal1970,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/3hr/atmos/*/r1i1p1, 1971, 1981
decadal1970,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/3hr/atmos/*/r2i1p1, 1970, 1981
decadal1970,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/3hr/atmos/*/r3i1p1, 1970, 1981
decadal1970,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/6hr/atmos/*/r1i1p1, 1971, 1981
decadal1970,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/6hr/atmos/*/r2i1p1, 1970, 1981
decadal1970,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/6hr/atmos/*/r3i1p1, 1970, 1981
decadal1970,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/day/atmos/*/r1i1p1, 1971, 1981
decadal1970,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/day/atmos/*/r2i1p1, 1970, 1981
decadal1970,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/day/atmos/*/r3i1p1, 1970, 1981
decadal1970,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/fx/atmos/*/r0i0p0, , 
decadal1970,mon,rsdt,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/mon/atmos/*/rsdt, r1i1, r3i1
decadal1970,mon,rsut,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/mon/atmos/*/rsut, r1i1, r3i1
decadal1970,mon,rsutcs,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1970/mon/atmos/*/rsutcs, r1i1, r3i1
decadal1975,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/3hr/atmos/*/r1i1p1, 1976, 1986
decadal1975,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/3hr/atmos/*/r2i1p1, 1975, 1986
decadal1975,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/3hr/atmos/*/r3i1p1, 1975, 1986
decadal1975,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/6hr/atmos/*/r1i1p1, 1976, 1986
decadal1975,6hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/6hr/atmos/*/r2i1p1, 1975, 1986
decadal1975,6hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/6hr/atmos/*/r3i1p1, 1975, 1986
decadal1975,day,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/day/atmos/*/r1i1p1, 1976, 1986
decadal1975,day,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/day/atmos/*/r2i1p1, 1975, 1986
decadal1975,day,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/day/atmos/*/r3i1p1, 1975, 1986
decadal1975,fx,r0i0p0,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/fx/atmos/*/r0i0p0, , 
decadal1975,mon,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/mon/atmos/*/r1i1p1, 1976, 1985
decadal1975,mon,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/mon/atmos/*/r2i1p1, 1976, 1985
decadal1975,mon,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1975/mon/atmos/*/r3i1p1, 1976, 1985
decadal1980,3hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/3hr/atmos/*/r1i1p1, 1981, 2011
decadal1980,3hr,r2i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/3hr/atmos/*/r2i1p1, 1980, 2011
decadal1980,3hr,r3i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/3hr/atmos/*/r3i1p1, 1980, 2011
decadal1980,6hr,r1i1p1,166.110.5.230, , , /esgdata/CMIP5/output/LASG-CESS/FGOALS-g2//decadal1980/6hr/atmos/*/r1i1p1, 1981, 2011
